sony_so_03h_2015_september,3284,,sony,sony icx1227,,2012 october,,Sony Icx1227
sony_so_04e_2013_may,3285,,sony,sony lt25i,,2012 august,,Sony Lt25I
sony_sov31_2015_june,3286,,sony,sony lt29i,,2012 july,,Sony Lt29I
sony_st21a_2012_july,3287,,sony,sony lt30at,,2012 october,,Sony Lt30At
sony_st21i_2012_july,3288,,sony,sony lt30p,,2012 october,,Sony Lt30P
sony_st21i2_2012_july,3289,,sony,sony s0 04g,,2015 may,,Sony S0 04G
sony_st21iv_2012_july,3290,,sony,sony s55u,,2014 august,,Sony S55U
sony_st23i_2012_july,3291,,sony,sony so 01g,,2014 june,,Sony So 01G
sony_st26i_2012_july,3292,,sony,sony so 01h,,2015 october,,Sony So 01H
sony_xperia_c6802_2013_july,3293,,sony,sony so 02,,2014 september,,Sony So 02
sony_xperia_c6902_2013_september,3294,,sony,sony so 02g,,2014 september,,Sony So 02G
sony_xperia_c6906_2013_september,3295,,sony,sony so 03g,,2014 may,,Sony So 03G
sony_xperia_d5883_2014_september,3296,,sony,sony so 03h,,2015 september,,Sony So 03H
sony_xperia_d6502_2014_april,3297,,sony,sony so 04e,,2013 may,,Sony So 04E
sony_xperia_d6633_2013_september,3298,,sony,sony sov31,,2015 june,,Sony Sov31
sony_xperia_d6653_2014_september,3299,,sony,sony st21a,,2012 july,,Sony St21A
sony_xperia_d6683_2013_september,3300,,sony,sony st21i,,2012 july,,Sony St21I
sony_xperia_e3_2014_september,3301,,sony,sony st21i2,,2012 july,,Sony St21I2
sony_xperia_s_2012_february,3302,,sony,sony st21iv,,2012 july,,Sony St21Iv
sony_xperia_st21a_2012_august,3303,,sony,sony st23i,,2012 july,,Sony St23I
sony_xperia_z1_2013_september,3304,,sony,sony st26i,,2012 july,,Sony St26I
sony_xperia_z3_2014_september,3305,,sony,sony xperia c6802,,2013 july,,Sony Xperia C6802
sony_xperia_z3_401so_2014_september,3306,,sony,sony xperia c6902,,2013 september,,Sony Xperia C6902
sonyericsson_c6602_2012_october,3307,,sony,sony xperia c6906,,2013 september,,Sony Xperia C6906
sonyericsson_c6603_2012_october,3308,,sony,sony xperia d5883,,2014 september,,Sony Xperia D5883
sonyericsson_e16i_2012_january,3309,,sony,sony xperia d6502,,2014 april,,Sony Xperia D6502
sonyericsson_l36h_2012_october,3310,,sony,sony xperia d6633,,2013 september,,Sony Xperia D6633
sonyericsson_l50t_2014_may,3311,,sony,sony xperia d6653,,2014 september,,Sony Xperia D6653
sonyericsson_l50w_2014_may,3312,,sony,sony xperia d6683,,2013 september,,Sony Xperia D6683
sonyericsson_lt15i_2011_january,3313,,sony,sony xperia e3,,2014 september,,Sony Xperia E3
sonyericsson_lt18i_2011_september,3314,,sony,sony xperia s,,2012 february,,Sony Xperia S
sonyericsson_lt22i_2012_may,3315,,sony,sony xperia st21a,,2012 august,,Sony Xperia St21A
sonyericsson_lt26i_2011_december,3316,,sony,sony xperia z1,,2013 september,,Sony Xperia Z1
sonyericsson_lt26w_2011_december,3317,,sony,sony xperia z3,,2014 september,,Sony Xperia Z3
sonyericsson_lt28at_2012_january,3318,,sony,sony xperia z3 401so,,2014 september,,Sony Xperia Z3 401So
sonyericsson_lt28i_2012_january,3319,,sonyericsson,sonyericsson c6602,,2012 october,,Sonyericsson C6602
sonyericsson_mt11i_2011_october,3320,,sonyericsson,sonyericsson c6603,,2012 october,,Sonyericsson C6603
sonyericsson_mt15a_2011_march,3321,,sonyericsson,sonyericsson e16i,,2012 january,,Sonyericsson E16I
sonyericsson_mt25i_2012_june,3322,,sonyericsson,sonyericsson l36h,,2012 october,,Sonyericsson L36H
sonyericsson_mt27i_2012_july,3323,,sonyericsson,sonyericsson l50t,,2014 may,,Sonyericsson L50T
sonyericsson_sk17i_2011_july,3324,,sonyericsson,sonyericsson l50w,,2014 may,,Sonyericsson L50W
sonyericsson_st15i_2011_august,3325,,sonyericsson,sonyericsson lt15i,,2011 january,,Sonyericsson Lt15I
sonyericsson_st17a_2011_june,3326,,sonyericsson,sonyericsson lt18i,,2011 september,,Sonyericsson Lt18I
sonyericsson_st18i_2011_july,3327,,sonyericsson,sonyericsson lt22i,,2012 may,,Sonyericsson Lt22I
sonyericsson_st25i_2012_may,3328,,sonyericsson,sonyericsson lt26i,,2011 december,,Sonyericsson Lt26I
sonyericsson_st27i_2012_may,3329,,sonyericsson,sonyericsson lt26w,,2011 december,,Sonyericsson Lt26W
sonyericsson_wt19i_2012_february,3330,,sonyericsson,sonyericsson lt28at,,2012 january,,Sonyericsson Lt28At
sonyericsson_x10_2009_november,3331,,sonyericsson,sonyericsson lt28i,,2012 january,,Sonyericsson Lt28I
sonyericsson_xperia_go_2012_may,3332,,sonyericsson,sonyericsson mt11i,,2011 october,,Sonyericsson Mt11I
sonyericsson_xperia_l_2013_march,3333,,sonyericsson,sonyericsson mt15a,,2011 march,,Sonyericsson Mt15A
sowa_s8880_2012_october,3334,,sonyericsson,sonyericsson mt25i,,2012 june,,Sonyericsson Mt25I
speadtrum_7715a_2013_september,3335,,sonyericsson,sonyericsson mt27i,,2012 july,,Sonyericsson Mt27I
spice_mi_347_2014_october,3336,,sonyericsson,sonyericsson sk17i,,2011 july,,Sonyericsson Sk17I
spice_mi_348e_2015_may,3337,,sonyericsson,sonyericsson st15i,,2011 august,,Sonyericsson St15I
spice_mi_349_2014_august,3338,,sonyericsson,sonyericsson st17a,,2011 june,,Sonyericsson St17A
spice_mi_354_2013_august,3339,,sonyericsson,sonyericsson st18i,,2011 july,,Sonyericsson St18I
spice_mi_356_2014_january,3340,,sonyericsson,sonyericsson st25i,,2012 may,,Sonyericsson St25I
spice_mi_357_2014_april,3341,,sonyericsson,sonyericsson st27i,,2012 may,,Sonyericsson St27I
spice_mi_361_2014_july,3342,,sonyericsson,sonyericsson wt19i,,2012 february,,Sonyericsson Wt19I
spice_mi_401_2012_october,3343,,sonyericsson,sonyericsson x10,,2009 november,,Sonyericsson X10
spice_mi_402_2015_january,3344,,sonyericsson,sonyericsson xperia go,,2012 may,,Sonyericsson Xperia Go
spice_mi_404_2013_september,3345,,sonyericsson,sonyericsson xperia l,,2013 march,,Sonyericsson Xperia L
spice_mi_422_2013_may,3346,,sowa,sowa s8880,,2012 october,,Sowa S8880
spice_mi_423_2013_september,3347,,speadtrum,speadtrum 7715a,,2013 september,,Speadtrum 7715A
spice_mi_426_2014_january,3348,,spice,spice mi 347,,2014 october,,Spice Mi 347
spice_mi_431_2015_february,3349,,spice,spice mi 348e,,2015 may,,Spice Mi 348E
spice_mi_435_2013_february,3350,,spice,spice mi 349,,2014 august,,Spice Mi 349
spice_mi_436_2013_august,3351,,spice,spice mi 354,,2013 august,,Spice Mi 354
spice_mi_439_2014_august,3352,,spice,spice mi 356,,2014 january,,Spice Mi 356
spice_mi_440_2014_december,3353,,spice,spice mi 357,,2014 april,,Spice Mi 357
spice_mi_450_2013_may,3354,,spice,spice mi 361,,2014 july,,Spice Mi 361
spice_mi_451_2014_june,3355,,spice,spice mi 401,,2012 october,,Spice Mi 401
spice_mi_492_2013_september,3356,,spice,spice mi 402,,2015 january,,Spice Mi 402
spice_mi_496_2013_november,3357,,spice,spice mi 404,,2013 september,,Spice Mi 404
spice_mi_497_2014_july,3358,,spice,spice mi 422,,2013 may,,Spice Mi 422
spice_mi_498_2014_september,3359,,spice,spice mi 423,,2013 september,,Spice Mi 423
spice_mi_498h_2014_september,3360,,spice,spice mi 426,,2014 january,,Spice Mi 426
spice_mi_501_2015_january,3361,,spice,spice mi 431,,2015 february,,Spice Mi 431
spice_mi_502_2013_may,3362,,spice,spice mi 435,,2013 february,,Spice Mi 435
spice_mi_502n_2013_september,3363,,spice,spice mi 436,,2013 august,,Spice Mi 436
spice_mi_503_2014_october,3364,,spice,spice mi 439,,2014 august,,Spice Mi 439
spice_mi_504_2013_december,3365,,spice,spice mi 440,,2014 december,,Spice Mi 440
spice_mi_505_2013_may,3366,,spice,spice mi 450,,2013 may,,Spice Mi 450
spice_mi_506_2014_march,3367,,spice,spice mi 451,,2014 june,,Spice Mi 451
spice_mi_507_2014_october,3368,,spice,spice mi 492,,2013 september,,Spice Mi 492
spice_mi_508_2014_june,3369,,spice,spice mi 496,,2013 november,,Spice Mi 496
spice_mi_509_2014_may,3370,,spice,spice mi 497,,2014 july,,Spice Mi 497
spice_mi_510_2013_july,3371,,spice,spice mi 498,,2014 september,,Spice Mi 498
spice_mi_511_2015_january,3372,,spice,spice mi 498h,,2014 september,,Spice Mi 498H
spice_mi_514_2015_january,3373,,spice,spice mi 501,,2015 january,,Spice Mi 501
spice_mi_515_2013_june,3374,,spice,spice mi 502,,2013 may,,Spice Mi 502
spice_mi_516_2014_october,3375,,spice,spice mi 502n,,2013 september,,Spice Mi 502N
spice_mi_520_2014_july,3376,,spice,spice mi 503,,2014 october,,Spice Mi 503
spice_mi_526_2014_july,3377,,spice,spice mi 504,,2013 december,,Spice Mi 504
spice_mi_535_2013_may,3378,,spice,spice mi 505,,2013 may,,Spice Mi 505
spice_mi_549_2014_november,3379,,spice,spice mi 506,,2014 march,,Spice Mi 506
spice_mi_550_2013_september,3380,,spice,spice mi 507,,2014 october,,Spice Mi 507
spice_mi_600_2014_june,3381,,spice,spice mi 508,,2014 june,,Spice Mi 508
spice_mi361_2013_september,3382,,spice,spice mi 509,,2014 may,,Spice Mi 509
spice_mi441_2015_april,3383,,spice,spice mi 510,,2013 july,,Spice Mi 510
spice_spice_xlife_m5__2015_june,3384,,spice,spice mi 511,,2015 january,,Spice Mi 511
spice_xlife_350_2015_september,3385,,spice,spice mi 514,,2015 january,,Spice Mi 514
spice_xlife_405_2013_september,3386,,spice,spice mi 515,,2013 june,,Spice Mi 515
spice_xlife_425_3g_2015_march,3387,,spice,spice mi 516,,2014 october,,Spice Mi 516
spice_xlife_480q_2015_september,3388,,spice,spice mi 520,,2014 july,,Spice Mi 520
spice_xlife_511pro_2015_october,3389,,spice,spice mi 526,,2014 july,,Spice Mi 526
spice_xlife_512_2015_june,3390,,spice,spice mi 535,,2013 may,,Spice Mi 535
spice_xlife_ezy_2015_september,3391,,spice,spice mi 549,,2014 november,,Spice Mi 549
spice_xlife_m46q_2015_december,3392,,spice,spice mi 550,,2013 september,,Spice Mi 550
spice_xlife_m5q__2015_march,3393,,spice,spice mi 600,,2014 june,,Spice Mi 600
spice_xplor_proton5_2015_march,3394,,spice,spice mi361,,2013 september,,Spice Mi361
star_f9002_2012_october,3395,,spice,spice mi441,,2015 april,,Spice Mi441
star_g9300_2012_december,3396,,spice,spice spice xlife m5 ,,2015 june,,Spice Spice Xlife M5 
star_i6_2014_july,3397,,spice,spice xlife 350,,2015 september,,Spice Xlife 350
star_s7189_2012_october,3398,,spice,spice xlife 405,,2013 september,,Spice Xlife 405
star_w_9206_2013_september,3399,,spice,spice xlife 425 3g,,2015 march,,Spice Xlife 425 3G
starmobile_jump_hd_2015_november,3400,,spice,spice xlife 480q,,2015 september,,Spice Xlife 480Q
starmobile_jump_max_2013_september,3401,,spice,spice xlife 511pro,,2015 october,,Spice Xlife 511Pro
starmobile_play_2012_october,3402,,spice,spice xlife 512,,2015 june,,Spice Xlife 512
starmobile_up_lite_2013_september,3403,,spice,spice xlife ezy,,2015 september,,Spice Xlife Ezy
starmobile_vida_2014_october,3404,,spice,spice xlife m46q,,2015 december,,Spice Xlife M46Q
stonex_scopri_stx_ultra_2_2015_february,3405,,spice,spice xlife m5q ,,2015 march,,Spice Xlife M5Q 
stonex_stonex_one_2015_march,3406,,spice,spice xplor proton5,,2015 march,,Spice Xplor Proton5
subor_s100_2012_july,3407,,star,star f9002,,2012 october,,Star F9002
swees_x534_2015_september,3408,,star,star g9300,,2012 december,,Star G9300
swipe_konnect_4e_2014_june,3409,,star,star i6,,2014 july,,Star I6
symphony_h100_2014_july,3410,,star,star s7189,,2012 october,,Star S7189
symphony_h175_2015_march,3411,,star,star w 9206,,2013 september,,Star W 9206
symphony_h250_2015_march,3412,,starmobile,starmobile jump hd,,2015 november,,Starmobile Jump Hd
symphony_h520_2015_march,3413,,starmobile,starmobile jump max,,2013 september,,Starmobile Jump Max
symphony_roar_a50_2014_december,3414,,starmobile,starmobile play,,2012 october,,Starmobile Play
symphony_studio_50_2015_august,3415,,starmobile,starmobile up lite,,2013 september,,Starmobile Up Lite
symphony_v40_2013_september,3416,,starmobile,starmobile vida,,2014 october,,Starmobile Vida
symphony_v55_xplorer_2015_january,3417,,stonex,stonex scopri stx ultra 2,,2015 february,,Stonex Scopri Stx Ultra 2
symphony_v60_2013_september,3418,,stonex,stonex stonex one,,2015 march,,Stonex Stonex One
symphony_w128_2014_january,3419,,subor,subor s100,,2012 july,,Subor S100
symphony_w130_2014_july,3420,,swees,swees x534,,2015 september,,Swees X534
symphony_w150_2014_june,3421,,swipe,swipe konnect 4e,,2014 june,,Swipe Konnect 4E
symphony_w68_2013_august,3422,,symphony,symphony h100,,2014 july,,Symphony H100
symphony_w68q_2013_august,3423,,symphony,symphony h175,,2015 march,,Symphony H175
symphony_w72_2013_june,3424,,symphony,symphony h250,,2015 march,,Symphony H250
symphony_w91_2013_september,3425,,symphony,symphony h520,,2015 march,,Symphony H520
symphony_xplorer_e76_2015_august,3426,,symphony,symphony roar a50,,2014 december,,Symphony Roar A50
symphony_xplorer_h50_2014_september,3427,,symphony,symphony studio 50,,2015 august,,Symphony Studio 50
symphony_xplorer_v52_2015_march,3428,,symphony,symphony v40,,2013 september,,Symphony V40
symphony_xplorer_v80_2015_may,3429,,symphony,symphony v55 xplorer,,2015 january,,Symphony V55 Xplorer
symphony_xplorer_w140_2012_october,3430,,symphony,symphony v60,,2013 september,,Symphony V60
symphony_xplorer_w16_2014_january,3431,,symphony,symphony w128,,2014 january,,Symphony W128
symphony_xplorer_w31_2012_october,3432,,symphony,symphony w130,,2014 july,,Symphony W130
symphony_xplorer_w35_2013_may,3433,,symphony,symphony w150,,2014 june,,Symphony W150
symphony_xplorer_w67_2013_september,3434,,symphony,symphony w68,,2013 august,,Symphony W68
symphony_xplorer_w68q_2014_may,3435,,symphony,symphony w68q,,2013 august,,Symphony W68Q
symphony_xplorer_w69q_2014_may,3436,,symphony,symphony w72,,2013 june,,Symphony W72
symphony_xplorer_w72_mt6572_v1_2013_november,3437,,symphony,symphony w91,,2013 september,,Symphony W91
symphony_xplorer_w75_2014_september,3438,,symphony,symphony xplorer e76,,2015 august,,Symphony Xplorer E76
symphony_xplorer_w82_2013_august,3439,,symphony,symphony xplorer h50,,2014 september,,Symphony Xplorer H50
symphony_xplorer_w85_2014_may,3440,,symphony,symphony xplorer v52,,2015 march,,Symphony Xplorer V52
symphony_xplorer_w86_2014_may,3441,,symphony,symphony xplorer v80,,2015 may,,Symphony Xplorer V80
symphony_xplorer_w95_2014_may,3442,,symphony,symphony xplorer w140,,2012 october,,Symphony Xplorer W140
symphony_zv_pro_2015_september,3443,,symphony,symphony xplorer w16,,2014 january,,Symphony Xplorer W16
t_mobile_mytouch4g_2010_november,3444,,symphony,symphony xplorer w31,,2012 october,,Symphony Xplorer W31
tablet,3445,,symphony,symphony xplorer w35,,2013 may,,Symphony Xplorer W35
taiwan_amazing_a5s_2013_september,3446,,symphony,symphony xplorer w67,,2013 september,,Symphony Xplorer W67
tcl_m3g_2014_october,3447,,symphony,symphony xplorer w68q,,2014 may,,Symphony Xplorer W68Q
tcl_s700_2013_july,3448,,symphony,symphony xplorer w69q,,2014 may,,Symphony Xplorer W69Q
tcl_s800_2012_september,3449,,symphony,symphony xplorer w72 mt6572 v1,,2013 november,,Symphony Xplorer W72 Mt6572 V1
techmade_c451_2014_march,3450,,symphony,symphony xplorer w75,,2014 september,,Symphony Xplorer W75
tecno_a7_2014_june,3451,,symphony,symphony xplorer w82,,2013 august,,Symphony Xplorer W82
tecno_c_8_2015_august,3452,,symphony,symphony xplorer w85,,2014 may,,Symphony Xplorer W85
tecno_c5_2015_august,3453,,symphony,symphony xplorer w86,,2014 may,,Symphony Xplorer W86
tecno_f6_2014_september,3454,,symphony,symphony xplorer w95,,2014 may,,Symphony Xplorer W95
tecno_h3_2014_october,3455,,symphony,symphony zv pro,,2015 september,,Symphony Zv Pro
tecno_h5_2014_april,3456,,t_mobile,t mobile mytouch4g,,2010 november,,T Mobile Mytouch4G
tecno_h5_2014_february,3457,,google,tablet,,,,Tablet
tecno_h6_2014_october,3458,,time2,tablet,,,,Tablet
tecno_h7_2012_october,3459,,apple,tablet,,,,Tablet
tecno_j5_2015_august,3460,,lenovo,tablet,,,,Tablet
tecno_j7_2015_april,3461,,hometech,tablet,,,,Tablet
tecno_l5_2015_march,3462,,xiaomi,tablet,,,,Tablet
tecno_l6_2013_september,3463,,acer,tablet,,,,Tablet
tecno_m3_2013_july,3464,,samsung,tablet,,,,Tablet
tecno_m6_2015_january,3465,,mediacom,tablet,,,,Tablet
tecno_m7_2013_september,3466,,huawei,tablet,,,,Tablet
tecno_p3_2013_april,3467,,ippo,tablet,,,,Tablet
tecno_p5__2014_december,3468,,iball,tablet,,,,Tablet
tecno_p5_2013_september,3469,,asus,tablet,,,,Tablet
tecno_p5s_2013_september,3470,,utok,tablet,,,,Tablet
tecno_p6_2014_october,3471,,ampe,tablet,,,,Tablet
tecno_phantom5_2015_march,3472,,olpc,tablet,,,,Tablet
tecno_ptm_z_mini_2013_september,3473,,micromax,tablet,,,,Tablet
tecno_r7_2014_january,3474,,visual_land,tablet,,,,Tablet
tecno_y2_2013_september,3475,,illy,tablet,,,,Tablet
tecno_y3_2015_june,3476,,xido,tablet,,,,Tablet
tecno_y4_2015_may,3477,,admiral,tablet,,,,Tablet
tecno_y6_2015_may,3478,,alcatel,tablet,,,,Tablet
tele2_mini_2015_march,3479,,barnes_and_noble,tablet,,,,Tablet
telefunken_diamond_td1_2012_october,3480,,oysters,tablet,,,,Tablet
teletalk_colors_x130_hd_2012_october,3481,,prestigio,tablet,,,,Tablet
teletalk_x200q_2012_july,3482,,lark,tablet,,,,Tablet
tengda_n5_2014_august,3483,,bangho,tablet,,,,Tablet
tengda_v3__2014_july,3484,,polaroid,tablet,,,,Tablet
thl_5000t_2013_september,3485,,generic,tablet,,,,Tablet
thl_a2_2013_january,3486,,datawind,tablet,,,,Tablet
thl_mt6752_2015_february,3487,,cube,tablet,,,,Tablet
thl_t200_2012_october,3488,,penta,tablet,,,,Tablet
thl_t5_2012_october,3489,,nextbook,tablet,,,,Tablet
thl_t6_pro_2014_december,3490,,hp,tablet,,,,Tablet
thl_t6c_2015_march,3491,,crown,tablet,,,,Tablet
thl_w100_2012_october,3492,,amazon,tablet,,,,Tablet
thl_w200s_2014_march,3493,,sanei,tablet,,,,Tablet
tiger_s42_2014_august,3494,,lanix,tablet,,,,Tablet
tiger_s55_2014_december,3495,,odys,tablet,,,,Tablet
torque_droidz_excite_2013_september,3496,,pipo,tablet,,,,Tablet
touchmate_tm_sm500_2013_september,3497,,alcor,tablet,,,,Tablet
tradeno_450e_2013_september,3498,,aoc,tablet,,,,Tablet
true_smart_3.5_touch_2013_september,3499,,dell,tablet,,,,Tablet
true_smart_max_4.0_2015_march,3500,,sony,tablet,,,,Tablet
turkcell_t40_2013_august,3501,,pearl,tablet,,,,Tablet
turkcell_t50_2015_april,3502,,advan,tablet,,,,Tablet
twinovo_t_109_2013_july,3503,,hcl,tablet,,,,Tablet
twz_a559_2013_september,3504,,nextway,tablet,,,,Tablet
ubro_m1_2015_march,3505,,xtouch,tablet,,,,Tablet
ufone_u358_2012_october,3506,,eurostar,tablet,,,,Tablet
ulefone_be_touch_2_2015_march,3507,,aria,tablet,,,,Tablet
ulefone_u5_2013_september,3508,,bq,tablet,,,,Tablet
umi_c1_2014_september,3509,,piranha,tablet,,,,Tablet
umi_emax_mini_2015_november,3510,,zentality,tablet,,,,Tablet
umi_fair_2015_september,3511,,turbo_x,tablet,,,,Tablet
umi_hammer_2015_march,3512,,teclast,tablet,,,,Tablet
umi_iron_pro_2015_march,3513,,ikon,tablet,,,,Tablet
usmart_s9600_2013_september,3514,,digital2,tablet,,,,Tablet
utok_q50_2014_october,3515,,aarp,tablet,,,,Tablet
v2_2013_september,3516,,magnum_tech,tablet,,,,Tablet
verizon_droid_2009_october,3517,,bush,tablet,,,,Tablet
vertu_signature_touch_2014_june,3518,,kiano,tablet,,,,Tablet
verykool_s3503_2015_august,3519,,nvidia,tablet,,,,Tablet
videocon_a24_2013_july,3520,,unisurf,tablet,,,,Tablet
videocon_a29f_2012_october,3521,,cherr,tablet,,,,Tablet
videocon_a31_2013_october,3522,,jintian,tablet,,,,Tablet
videocon_a52_2012_october,3523,,adspec,tablet,,,,Tablet
videocon_a55hd_2013_july,3524,,itouch,tablet,,,,Tablet
videocon_a55qhd_2013_october,3525,,sunsky,tablet,,,,Tablet
videocon_infinium_z30_2014_august,3526,,hipstreet,tablet,,,,Tablet
videocon_infinium_z50q_star_2015_january,3527,,medion,tablet,,,,Tablet
videocon_infinium_z51_nova_plus_2015_june,3528,,microsoft,tablet,,,,Tablet
videocon_x30_pro_2012_october,3529,,blaupunkt,tablet,,,,Tablet
videocon_z30_aire_2013_september,3530,,mapan,tablet,,,,Tablet
videocon_z40_quad_2014_october,3531,,digiflip,tablet,,,,Tablet
videocon_z40lite__2013_september,3532,,wexler,tablet,,,,Tablet
videocon_z40pro_2012_october,3533,,wintouch,tablet,,,,Tablet
videocon_z42_nova_2015_march,3534,,lg,tablet,,,,Tablet
videocon_z45_nova_2014_december,3535,,stylus,tablet,,,,Tablet
videocon_z50_nova_2014_december,3536,,digma,tablet,,,,Tablet
videocon_z50_quad_2014_november,3537,,bsnl,tablet,,,,Tablet
videocon_zestpro_2013_september,3538,,oshion,tablet,,,,Tablet
vivax_x40_2013_february,3539,,smart_tech,tablet,,,,Tablet
vivo_v1_2015_july,3540,,zoostorm,tablet,,,,Tablet
vivo_v1max_2015_august,3541,,g_plus,tablet,,,,Tablet
vivo_x3l_2014_june,3542,,onix,tablet,,,,Tablet
vivo_x3s_2012_october,3543,,mystery,tablet,,,,Tablet
vivo_x5_2014_september,3544,,smarttab,tablet,,,,Tablet
vivo_x5_pro_2015_june,3545,,xtron,tablet,,,,Tablet
vivo_x5_pro_d_2015_june,3546,,kolke,tablet,,,,Tablet
vivo_x5max_2014_december,3547,,china_phone,tablet,,,,Tablet
vivo_x5max_l_2014_december,3548,,techsonic,tablet,,,,Tablet
vivo_x5pro_2015_june,3549,,e_boda,tablet,,,,Tablet
vivo_x6d_2015_march,3550,,omate,tablet,,,,Tablet
vivo_x6plus_a_2015_december,3551,,pantel,tablet,,,,Tablet
vivo_x6plus_d_2015_december,3552,,elekta,tablet,,,,Tablet
vivo_xplay3s_2013_december,3553,,nokia,tablet,,,,Tablet
vivo_xshot_2014_january,3554,,tesco,tablet,,,,Tablet
vivo_y11_2012_december,3555,,bak,tablet,,,,Tablet
vivo_y13_2012_october,3556,,intex,tablet,,,,Tablet
vivo_y15_2012_october,3557,,nuvision,tablet,,,,Tablet
vivo_y15s_2015_august,3558,,gateway,tablet,,,,Tablet
vivo_y21_2015_march,3559,,mozilla,tablet,,,,Tablet
vivo_y22_2012_october,3560,,motorola,tablet,,,,Tablet
vivo_y27_2014_september,3561,,vtab,tablet,,,,Tablet
vivo_y27l_2015_september,3562,,essentialb,tablet,,,,Tablet
vivo_y28_2014_december,3563,,hishimoto,tablet,,,,Tablet
vivo_y31_2015_september,3564,,delion,tablet,,,,Tablet
vivo_y33_2015_july,3565,,inch,tablet,,,,Tablet
vivo_y35_2015_july,3566,,wopad,tablet,,,,Tablet
vivo_y35a_2015_july,3567,,genx,tablet,,,,Tablet
vivo_y37_2015_august,3568,,colorfly,tablet,,,,Tablet
vivo_y51a_2014_october,3569,,navon,tablet,,,,Tablet
vivo_y51l_2016_january,3570,,lava,tablet,,,,Tablet
vodafone_785_2014_april,3571,,allview,tablet,,,,Tablet
vodafone_875_2013_july,3572,,casper,tablet,,,,Tablet
vodafone_890n_2014_july,3573,,reeder,tablet,,,,Tablet
vodafone_895n_2015_may,3574,,fondi,tablet,,,,Tablet
vodafone_smart_4_turbo_2014_june,3575,,majestic,tablet,,,,Tablet
vodafone_smart_ultra_6_2015_june,3576,,allwinner,tablet,,,,Tablet
vodafone_vf_696_2015_october,3577,,trekstor,tablet,,,,Tablet
vodafone_vf_795_2015_october,3578,,aimko,tablet,,,,Tablet
vodafone_vf685_2014_april,3579,,karbonn,tablet,,,,Tablet
vodafone_vf695_2013_december,3580,,vestel,tablet,,,,Tablet
vorago_cell_300_2013_september,3581,,megafon,tablet,,,,Tablet
walton_android_5.1_2015_july,3582,,iview,tablet,,,,Tablet
walton_primo_c3_2014_july,3583,,onn,tablet,,,,Tablet
walton_primo_c4_2013_september,3584,,kurio,tablet,,,,Tablet
walton_primo_e2_2012_october,3585,,opera,tablet,,,,Tablet
walton_primo_ef3_2013_september,3586,,verizon,tablet,,,,Tablet
walton_primo_f2_2012_october,3587,,yifang,tablet,,,,Tablet
walton_primo_f3i_2014_june,3588,,digiland,tablet,,,,Tablet
walton_primo_f4_2012_october,3589,,swipe,tablet,,,,Tablet
walton_primo_g5_2014_october,3590,,altron,tablet,,,,Tablet
walton_primo_g6_2015_september,3591,,rowell,tablet,,,,Tablet
walton_primo_gf4_2015_march,3592,,voyo,tablet,,,,Tablet
walton_primo_gh_2014_march,3593,,onda,tablet,,,,Tablet
walton_primo_gh2_2014_april,3594,,nomi,tablet,,,,Tablet
walton_primo_gh3_2013_september,3595,,techpad,tablet,,,,Tablet
walton_primo_gh4_2015_march,3596,,imade,tablet,,,,Tablet
walton_primo_gm_2015_february,3597,,x_view,tablet,,,,Tablet
walton_primo_h3_2012_october,3598,,ekko,tablet,,,,Tablet
walton_primo_h4_2015_march,3599,,kawai,tablet,,,,Tablet
walton_primo_hm_2012_october,3600,,itel,tablet,,,,Tablet
walton_primo_hm_mini_2015_april,3601,,bitmore,tablet,,,,Tablet
walton_primo_hm2_2014_october,3602,,tecno,tablet,,,,Tablet
walton_primo_r3_2013_september,3603,,cobalt,tablet,,,,Tablet
walton_primo_rh_2015_january,3604,,telecorsa,tablet,,,,Tablet
walton_primo_rm_2015_february,3605,,miia,tablet,,,,Tablet
walton_primo_rm2_2015_july,3606,,top_house,tablet,,,,Tablet
walton_primo_rx4_2015_august,3607,,qmobile,tablet,,,,Tablet
walton_primo_x1_2013_may,3608,,pldt,tablet,,,,Tablet
walton_x2_mini_2012_october,3609,,dns,tablet,,,,Tablet
wayestar_s902_2012_october,3610,,supra,tablet,,,,Tablet
wham_wd35_2012_october,3611,,xoro,tablet,,,,Tablet
wiko_birdy_2014_may,3612,,tesla,tablet,,,,Tablet
wiko_bloom_2014_june,3613,,treq,tablet,,,,Tablet
wiko_cink_five_2013_july,3614,,zte,tablet,,,,Tablet
wiko_cink_peax_2_2013_december,3615,,quicktab,tablet,,,,Tablet
wiko_cink_slim_2012_october,3616,,bassoon,tablet,,,,Tablet
wiko_darkmoon_2014_february,3617,,knc,tablet,,,,Tablet
wiko_darknight_2014_march,3618,,goclever,tablet,,,,Tablet
wiko_fever_2015_november,3619,,mecer,tablet,,,,Tablet
wiko_getaway_2013_september,3620,,kyocera,tablet,,,,Tablet
wiko_highway_4g_2014_october,3621,,vodafone,tablet,,,,Tablet
wiko_highway_pure_2015_april,3622,,sumvision,tablet,,,,Tablet
wiko_highway_signs_2014_october,3623,,rio_technology,tablet,,,,Tablet
wiko_highway_star_2015_april,3624,,virtual,tablet,,,,Tablet
wiko_iggy_2012_october,3625,,microlab,tablet,,,,Tablet
wiko_jimmy_2014_november,3626,,panacom,tablet,,,,Tablet
wiko_kite_2014_october,3627,,neso,tablet,,,,Tablet
